size,condition,trial,subject,correct,RT
4,easy,67,3,0,66.764
4,easy,67,4,0,41.882
4,easy,67,5,0,50.473
4,easy,67,6,0,72.56
4,easy,67,7,1,101.925
4,easy,67,8,0,58.202
4,easy,67,9,0,149.621
4,easy,67,10,1,46.999
4,easy,68,1,1,97.803
4,easy,68,2,1,28.778
4,easy,68,3,1,48.593
4,easy,68,4,1,35.313
4,easy,68,5,1,41.945
4,easy,68,6,1,49.801
4,easy,68,7,1,85.869
4,easy,68,8,0,53.54
4,easy,68,9,0,140.227
4,easy,68,10,1,44.586
4,easy,69,1,1,81.282
4,easy,69,2,1,32.737
4,easy,69,3,1,40.229
4,easy,69,4,1,32.592
4,easy,69,5,1,41.325
4,easy,69,6,0,55.934
4,easy,69,7,1,77.304
4,easy,69,8,0,58.955
4,easy,69,9,1,115.107
4,easy,69,10,1,54.213
4,easy,70,1,1,84.884
4,easy,70,2,1,33.085
4,easy,70,3,1,47.24
4,easy,70,4,1,41.848
4,easy,70,5,1,41.828
4,easy,70,6,1,53.705
4,easy,70,7,1,100.041
4,easy,70,8,0,54.589
4,easy,70,9,1,98.837
4,easy,70,10,1,42.804
4,easy,71,1,1,105.472
4,easy,71,2,0,36.901
4,easy,71,3,0,54.97
4,easy,71,4,0,36.053
4,easy,71,5,1,45.668
4,easy,71,6,0,64.281
4,easy,71,7,1,90.27
4,easy,71,8,1,44.675
4,easy,71,9,1,99.636
4,easy,71,10,1,56.992
4,easy,72,1,0,98.934
4,easy,72,2,0,38.835
4,easy,72,3,1,59.323
4,easy,72,4,0,39.979
4,easy,72,5,0,51.88
4,easy,72,6,1,50.017
4,easy,72,7,1,85.276
4,easy,72,8,0,56.783
4,easy,72,9,1,116.595
4,easy,72,10,1,55.548
4,easy,73,1,1,92.769
4,easy,73,2,1,32.901
4,easy,73,3,1,44.564
4,easy,73,4,1,31.576
4,easy,73,5,1,41.598
4,easy,73,6,0,70.751
4,easy,73,7,1,100.755
4,easy,73,8,0,52.711
4,easy,73,9,1,105.949
4,easy,73,10,0,64.778
4,easy,74,1,1,116.512
4,easy,74,2,0,37.455
4,easy,74,3,1,45.394
4,easy,74,4,0,35.149
4,easy,74,5,0,47.858
4,easy,74,6,0,51.856
4,easy,74,7,1,98.556
4,easy,74,8,0,52.516
4,easy,74,9,1,109.403
4,easy,74,10,0,56.171
4,easy,75,1,1,109.553
4,easy,75,2,0,35.667
4,easy,75,3,1,42.837
4,easy,75,4,1,34.586
4,easy,75,5,1,56.678
4,easy,75,6,1,66.394
4,easy,75,7,1,88.131
4,easy,75,8,0,53.169
4,easy,75,9,0,136.923
4,easy,75,10,1,47.21
4,easy,76,1,1,87.863
4,easy,76,2,0,35.774
4,easy,76,3,1,57.01
4,easy,76,4,0,47.04
4,easy,76,5,1,43.869
4,easy,76,6,1,46.742
4,easy,76,7,0,96.045
4,easy,76,8,0,53.354
4,easy,76,9,1,100.613
4,easy,76,10,1,45.726
4,easy,77,1,1,117.469
4,easy,77,2,0,38.373
4,easy,77,3,1,46.823
4,easy,77,4,1,31.207
4,easy,77,5,1,39.519
4,easy,77,6,1,50.721
4,easy,77,7,0,90.561
4,easy,77,8,0,50.321
4,easy,77,9,1,92.671
4,easy,77,10,1,58.666
4,easy,78,1,1,72.95
4,easy,78,2,1,31.066
4,easy,78,3,0,47.111
4,easy,78,4,1,44.288
4,easy,78,5,0,43.667
4,easy,78,6,1,58.906
4,easy,78,7,1,85.349
4,easy,78,8,0,61.12
4,easy,78,9,1,107.005
4,easy,78,10,0,60.572
4,easy,79,1,1,89.666
4,easy,79,2,0,45.772
4,easy,79,3,0,56.635
4,easy,79,4,1,36.666
4,easy,79,5,1,48.791
4,easy,79,6,0,61.867
4,easy,79,7,0,115.35
4,easy,79,8,0,63.544
4,easy,79,9,1,125.665
4,easy,79,10,1,41.632
4,easy,80,1,1,86.662
4,easy,80,2,0,40.061
4,easy,80,3,0,50.595
4,easy,80,4,1,36.268
4,easy,80,5,1,49.935
4,easy,80,6,0,67.102
4,easy,80,7,1,81.679
4,easy,80,8,0,56.094
4,easy,80,9,1,112.972
4,easy,80,10,0,54.557
4,easy,81,1,1,93.252
4,easy,81,2,0,34.519
4,easy,81,3,0,62.441
4,easy,81,4,1,36.999
4,easy,81,5,1,45.494
4,easy,81,6,0,54.616
4,easy,81,7,1,63.874
4,easy,81,8,0,47.74
4,easy,81,9,1,109.271
4,easy,81,10,0,57.201
4,easy,82,1,1,91.681
4,easy,82,2,0,31.687
4,easy,82,3,0,58.45
4,easy,82,4,1,34.568
4,easy,82,5,0,52.581
4,easy,82,6,0,67.241
4,easy,82,7,1,100.765
4,easy,82,8,0,60.594
4,easy,82,9,1,113.43
4,easy,82,10,1,48.734
4,easy,83,1,1,81.073
4,easy,83,2,0,33.669
4,easy,83,3,1,51.003
4,easy,83,4,1,29.787
4,easy,83,5,1,50.143
4,easy,83,6,1,48.229
4,easy,83,7,1,74.772
4,easy,83,8,0,63.057
4,easy,83,9,0,164.545
4,easy,83,10,1,45.016
4,easy,84,1,1,84.974
4,easy,84,2,0,32.401
4,easy,84,3,1,52.789
4,easy,84,4,1,36.607
4,easy,84,5,1,46.936
4,easy,84,6,0,61.444
4,easy,84,7,1,79.249
4,easy,84,8,0,51.85
4,easy,84,9,1,119.253
4,easy,84,10,1,46.503
4,easy,85,1,1,87.696
4,easy,85,2,1,32.013
4,easy,85,3,0,63.274
4,easy,85,4,1,38.444
4,easy,85,5,1,44.938
4,easy,85,6,0,69.596
4,easy,85,7,1,93.335
4,easy,85,8,0,63.115
4,easy,85,9,1,114.058
4,easy,85,10,1,44.764
4,easy,86,1,1,85.231
4,easy,86,2,0,32.648
4,easy,86,3,0,57.37
4,easy,86,4,1,36.021
4,easy,86,5,0,55.193
4,easy,86,6,1,52.466
4,easy,86,7,0,106.609
4,easy,86,8,0,47.418
4,easy,86,9,1,113.742
4,easy,86,10,0,65.746
4,easy,87,1,0,103.713
4,easy,87,2,1,36.201
4,easy,87,3,1,46.816
4,easy,87,4,0,42.356
4,easy,87,5,1,47.044
4,easy,87,6,1,51.871
4,easy,87,7,1,79.014
4,easy,87,8,0,64.872
4,easy,87,9,1,108.314
4,easy,87,10,1,48.398
4,easy,88,1,1,90.837
4,easy,88,2,0,37.79
4,easy,88,3,1,53.456
4,easy,88,4,1,28.383
4,easy,88,5,1,40.388
4,easy,88,6,0,63.851
4,easy,88,7,1,102.247
4,easy,88,8,0,53.084
4,easy,88,9,1,111.979
4,easy,88,10,1,54.443
4,easy,89,1,1,111.113
4,easy,89,2,0,40.976
4,easy,89,3,1,51.606
4,easy,89,4,1,28.105
4,easy,89,5,1,45.352
4,easy,89,6,0,54.018
4,easy,89,7,0,116.017
4,easy,89,8,0,49.739
4,easy,89,9,0,140.254
4,easy,89,10,1,54.098
4,easy,90,1,1,98.044
4,easy,90,2,1,24.915
4,easy,90,3,1,45.291
4,easy,90,4,1,36.659
4,easy,90,5,1,49.967
4,easy,90,6,1,55.091
4,easy,90,7,1,92.349
4,easy,90,8,0,60.405
4,easy,90,9,1,108.67
4,easy,90,10,0,62.347
4,easy,91,1,1,112.408
4,easy,91,2,1,26.059
4,easy,91,3,1,48.145
4,easy,91,4,0,41.298
4,easy,91,5,1,33.524
4,easy,91,6,1,52.956
4,easy,91,7,1,89.866
4,easy,91,8,0,54.78
4,easy,91,9,1,97.576
4,easy,91,10,1,45.742
4,easy,92,1,1,104.438
4,easy,92,2,0,44.344
4,easy,92,3,1,43.458
4,easy,92,4,1,34.376
4,easy,92,5,1,53.495
4,easy,92,6,0,61.338
4,easy,92,7,1,98.198
4,easy,92,8,1,44.701
4,easy,92,9,1,99.995
4,easy,92,10,1,49.271
4,easy,93,1,1,84.464
4,easy,93,2,1,30.655
4,easy,93,3,0,59.117
4,easy,93,4,1,33.155
4,easy,93,5,1,38.609
4,easy,93,6,0,58.615
4,easy,93,7,1,89.416
4,easy,93,8,0,52.839
4,easy,93,9,1,121.878
4,easy,93,10,1,50.101
4,easy,94,1,1,79.144
4,easy,94,2,0,46.83
4,easy,94,3,0,65.346
4,easy,94,4,1,38.65
4,easy,94,5,1,39.077
4,easy,94,6,1,45.197
4,easy,94,7,0,117.351
4,easy,94,8,0,52.468
4,easy,94,9,1,108.713
4,easy,94,10,1,48.612
4,easy,95,1,1,95.681
4,easy,95,2,0,37.104
4,easy,95,3,0,57.099
4,easy,95,4,1,32.197
4,easy,95,5,0,61.111
4,easy,95,6,0,53.911
4,easy,95,7,1,92.113
4,easy,95,8,0,50.408
4,easy,95,9,1,101.836
4,easy,95,10,1,47.328
4,easy,96,1,1,85.538
4,easy,96,2,0,29.795
4,easy,96,3,1,59.497
4,easy,96,4,1,38.039
4,easy,96,5,1,37.552
4,easy,96,6,1,49.685
4,easy,96,7,1,96.255
4,easy,96,8,0,49.693
4,easy,96,9,1,111.632
4,easy,96,10,0,66.197
4,easy,97,1,1,80.399
4,easy,97,2,0,41.827
4,easy,97,3,0,68.554
4,easy,97,4,1,42.67
4,easy,97,5,1,43.979
4,easy,97,6,0,48.452
4,easy,97,7,1,85.666
4,easy,97,8,0,49.384
4,easy,97,9,1,112.801
4,easy,97,10,1,43.656
4,easy,98,1,1,104.946
4,easy,98,2,0,35.71
4,easy,98,3,1,48.405
4,easy,98,4,1,32.712
4,easy,98,5,0,56.422
4,easy,98,6,1,44.211
4,easy,98,7,0,120.558
4,easy,98,8,0,50.188
4,easy,98,9,1,98.134
4,easy,98,10,0,55.971
4,easy,99,1,1,108.035
4,easy,99,2,0,38.91
4,easy,99,3,1,46.498
4,easy,99,4,0,47.421
4,easy,99,5,1,40.388
4,easy,99,6,0,60.655
4,easy,99,7,1,86.841
4,easy,99,8,0,47.046
4,easy,99,9,1,128.515
4,easy,99,10,0,53.879
4,easy,100,1,1,79.253
4,easy,100,2,1,31.422
4,easy,100,3,0,56.957
4,easy,100,4,1,33.048
4,easy,100,5,1,37.571
4,easy,100,6,0,65.399
4,easy,100,7,1,84.272
4,easy,100,8,0,57.478
4,easy,100,9,1,114.049
4,easy,100,10,1,47.547
4,easy,101,1,0,118.467
4,easy,101,2,0,39.529
4,easy,101,3,1,50.191
4,easy,101,4,1,30.843
4,easy,101,5,1,37.617
4,easy,101,6,0,70.997
4,easy,101,7,1,91.308
4,easy,101,8,0,57.701
4,easy,101,9,1,125.55
4,easy,101,10,0,60.105
4,easy,102,1,1,103.095
4,easy,102,2,0,36.237
4,easy,102,3,1,42.743
4,easy,102,4,0,43.857
4,easy,102,5,1,40.099
4,easy,102,6,0,66.493
4,easy,102,7,1,80.876
4,easy,102,8,0,49.989
4,easy,102,9,1,117.113
4,easy,102,10,1,51.133
4,easy,103,1,0,112.908
4,easy,103,2,0,39.81
4,easy,103,3,0,61.131
4,easy,103,4,1,34.211
4,easy,103,5,0,57.373
4,easy,103,6,0,54.247
4,easy,103,7,1,95.442
4,easy,103,8,0,60.033
4,easy,103,9,1,107.44
4,easy,103,10,1,42.582
4,easy,104,1,1,78.122
4,easy,104,2,0,42.621
4,easy,104,3,1,54.554
4,easy,104,4,1,30.282
4,easy,104,5,0,55.764
4,easy,104,6,1,59.269
4,easy,104,7,1,90.149
4,easy,104,8,1,45.798
4,easy,104,9,1,114.777
4,easy,104,10,0,71.769
4,easy,105,1,1,101.109
4,easy,105,2,0,34.512
4,easy,105,3,1,49.894
4,easy,105,4,0,44.654
4,easy,105,5,0,50.693
4,easy,105,6,0,68.901
4,easy,105,7,1,64.769
4,easy,105,8,0,56.288
4,easy,105,9,1,109.88
4,easy,105,10,1,50.861
4,easy,106,1,1,88.734
4,easy,106,2,0,37.669
4,easy,106,3,0,64.07
4,easy,106,4,1,35.682
4,easy,106,5,1,48.068
4,easy,106,6,0,62.288
4,easy,106,7,1,78.668
4,easy,106,8,0,55.467
4,easy,106,9,1,88.568
4,easy,106,10,1,47.355
4,easy,107,1,1,91.862
4,easy,107,2,0,39.247
4,easy,107,3,1,44.27
4,easy,107,4,1,30.959
4,easy,107,5,1,43.515
4,easy,107,6,0,66.302
4,easy,107,7,1,78.503
4,easy,107,8,0,52.953
4,easy,107,9,0,130.591
4,easy,107,10,1,57.92
4,easy,108,1,0,121.471
4,easy,108,2,1,26.913
4,easy,108,3,0,59.238
4,easy,108,4,1,36.237
4,easy,108,5,1,42.95
4,easy,108,6,0,65.441
4,easy,108,7,1,99.923
4,easy,108,8,0,57.568
4,easy,108,9,1,121.221
4,easy,108,10,1,55.913
4,easy,109,1,1,94.83
4,easy,109,2,1,28.903
4,easy,109,3,1,43.515
4,easy,109,4,0,40.786
4,easy,109,5,1,45.833
4,easy,109,6,1,62.192
4,easy,109,7,1,90.241
4,easy,109,8,0,55.937
4,easy,109,9,1,102.404
4,easy,109,10,1,48.84
4,easy,110,1,0,120.247
4,easy,110,2,0,37.994
4,easy,110,3,1,41.103
4,easy,110,4,1,38.253
4,easy,110,5,0,60.634
4,easy,110,6,0,63.126
4,easy,110,7,1,97.189
4,easy,110,8,0,51.196
4,easy,110,9,1,128.568
4,easy,110,10,1,42.042
4,easy,111,1,1,110.742
4,easy,111,2,0,36.206
4,easy,111,3,0,60.321
4,easy,111,4,1,33.681
4,easy,111,5,1,44.597
4,easy,111,6,0,72.327
4,easy,111,7,1,100.566
4,easy,111,8,0,57.795
4,easy,111,9,0,130.569
4,easy,111,10,0,66.164
4,easy,112,1,1,92.388
4,easy,112,2,1,31.629
4,easy,112,3,0,65.752
4,easy,112,4,1,36.722
4,easy,112,5,1,40.604
4,easy,112,6,1,54.245
4,easy,112,7,1,85.571
4,easy,112,8,0,45.886
4,easy,112,9,1,100.82
4,easy,112,10,0,63.929
4,easy,113,1,1,95.978
4,easy,113,2,0,44.608
4,easy,113,3,0,56.091
4,easy,113,4,1,36.558
4,easy,113,5,1,45.354
4,easy,113,6,0,69.36
4,easy,113,7,1,96.649
4,easy,113,8,0,53.211
4,easy,113,9,1,104.159
4,easy,113,10,1,45.172
4,easy,114,1,1,107.426
4,easy,114,2,1,32.334
4,easy,114,3,1,42.644
4,easy,114,4,1,33.358
4,easy,114,5,1,39.939
4,easy,114,6,1,52.319
4,easy,114,7,1,100.311
4,easy,114,8,0,48.87
4,easy,114,9,1,119.414
4,easy,114,10,1,49.925
4,easy,115,1,1,110.776
4,easy,115,2,0,40.408
4,easy,115,3,0,51.209
4,easy,115,4,1,37.894
4,easy,115,5,1,43.729
4,easy,115,6,0,63.359
4,easy,115,7,1,82.369
4,easy,115,8,0,70.009
4,easy,115,9,1,105.742
4,easy,115,10,1,50.827
4,easy,116,1,1,79.887
4,easy,116,2,0,44.145
4,easy,116,3,0,62.108
4,easy,116,4,1,32.498
4,easy,116,5,1,41.647
4,easy,116,6,0,73.206
4,easy,116,7,1,78.332
4,easy,116,8,1,42.697
4,easy,116,9,1,105.555
4,easy,116,10,0,58.988
4,easy,117,1,0,101.547
4,easy,117,2,0,37.867
4,easy,117,3,1,49.313
4,easy,117,4,1,37.397
4,easy,117,5,0,50.659
4,easy,117,6,0,70.233
4,easy,117,7,1,81.16
4,easy,117,8,0,63.016
4,easy,117,9,0,127.196
4,easy,117,10,1,49.138
4,easy,118,1,1,115.279
4,easy,118,2,1,33.169
4,easy,118,3,1,48.167
4,easy,118,4,1,36.162
4,easy,118,5,1,42.299
4,easy,118,6,0,57.234
4,easy,118,7,0,103.45
4,easy,118,8,0,48.536
4,easy,118,9,1,101.606
4,easy,118,10,1,54.477
4,easy,119,1,1,86.545
4,easy,119,2,1,29.71
4,easy,119,3,1,45.064
4,easy,119,4,1,29.567
4,easy,119,5,1,42.485
4,easy,119,6,1,47.603
4,easy,119,7,1,76.768
4,easy,119,8,0,49.584
4,easy,119,9,1,108.183
4,easy,119,10,1,47.826
4,easy,120,1,1,84.612
4,easy,120,2,0,36.949
4,easy,120,3,1,48.325
4,easy,120,4,1,31.464
4,easy,120,5,1,40.874
4,easy,120,6,1,58.896
4,easy,120,7,1,94.669
4,easy,120,8,0,63.388
4,easy,120,9,1,91.905
4,easy,120,10,1,50.47
4,easy,121,1,1,78.368
4,easy,121,2,0,39.94
4,easy,121,3,1,59.779
4,easy,121,4,0,53.422
4,easy,121,5,0,55.841
4,easy,121,6,0,60.696
4,easy,121,7,1,109.815
4,easy,121,8,0,52.528
4,easy,121,9,1,100.834
4,easy,121,10,1,38.855
4,easy,122,1,1,104.652
4,easy,122,2,0,36.232
4,easy,122,3,0,63.051
4,easy,122,4,1,32.059
4,easy,122,5,1,40.087
4,easy,122,6,1,42.378
4,easy,122,7,1,93.137
4,easy,122,8,1,42.739
4,easy,122,9,1,106.353
4,easy,122,10,1,53.917
4,easy,123,1,1,85.138
4,easy,123,2,0,43.418
4,easy,123,3,1,51.088
4,easy,123,4,1,35.398
4,easy,123,5,1,44.25
4,easy,123,6,0,66.527
4,easy,123,7,1,81.197
4,easy,123,8,0,55.312
4,easy,123,9,1,98.041
4,easy,123,10,1,50.695
4,easy,124,1,1,85.966
4,easy,124,2,0,46.075
4,easy,124,3,1,40.266
4,easy,124,4,1,33.624
4,easy,124,5,1,53.754
4,easy,124,6,0,72.256
4,easy,124,7,0,103.078
4,easy,124,8,0,57.777
4,easy,124,9,1,104.963
4,easy,124,10,0,47.906
4,easy,125,1,1,98.275
4,easy,125,2,0,39.176
4,easy,125,3,1,46.867
4,easy,125,4,0,33.463
4,easy,125,5,1,44.155
4,easy,125,6,0,54.313
4,easy,125,7,1,101.323
4,easy,125,8,0,49.608
4,easy,125,9,0,131.019
4,easy,125,10,1,47.392
4,easy,126,1,1,96.989
4,easy,126,2,1,35.704
4,easy,126,3,1,46.248
4,easy,126,4,1,37.002
4,easy,126,5,1,42.343
4,easy,126,6,0,59.902
4,easy,126,7,1,105.529
4,easy,126,8,0,51.596
4,easy,126,9,0,139.372
4,easy,126,10,1,46.786
4,easy,127,1,1,104.703
4,easy,127,2,0,31.471
4,easy,127,3,1,46.602
4,easy,127,4,0,42.6
4,easy,127,5,1,44.499
4,easy,127,6,0,64.052
4,easy,127,7,1,77.078
4,easy,127,8,0,56.704
4,easy,127,9,1,110.372
4,easy,127,10,1,52.753
4,easy,128,1,1,89.675
4,easy,128,2,1,33.698
4,easy,128,3,1,58.353
4,easy,128,4,1,37.963
4,easy,128,5,1,42.254
4,easy,128,6,0,71.838
4,easy,128,7,1,97.927
4,easy,128,8,0,62.696
4,easy,128,9,1,111.007
4,easy,128,10,0,63.164
4,easy,129,1,1,92.912
4,easy,129,2,0,31.563
4,easy,129,3,1,55.397
4,easy,129,4,0,40.201
4,easy,129,5,1,42.101
4,easy,129,6,0,48.917
4,easy,129,7,1,87.13
4,easy,129,8,0,59.113
4,easy,129,9,0,127.188
4,easy,129,10,1,42.845
4,easy,130,1,1,100.586
4,easy,130,2,0,44.075
4,easy,130,3,0,57.84
4,easy,130,4,1,33.649
4,easy,130,5,1,39.224
4,easy,130,6,0,63.259
4,easy,130,7,1,84.489
4,easy,130,8,0,57.961
4,easy,130,9,0,128.365
4,easy,130,10,1,42.367
4,easy,131,1,1,80.13
4,easy,131,2,1,33.544
4,easy,131,3,1,45.385
4,easy,131,4,1,31.715
4,easy,131,5,1,40.701
4,easy,131,6,0,79.95
4,easy,131,7,0,112.308
4,easy,131,8,0,53.009
4,easy,131,9,1,121.29
4,easy,131,10,1,42.172
4,easy,132,1,0,139.394
4,easy,132,2,1,29.737
4,easy,132,3,1,46.343
4,easy,132,4,1,38.931
4,easy,132,5,1,42.429
4,easy,132,6,1,57.811
4,easy,132,7,1,96.396
4,easy,132,8,0,54.49
4,easy,132,9,1,113.148
4,easy,132,10,1,54.45
4,easy,133,1,1,91.116
4,easy,133,2,0,35.166
4,easy,133,3,1,50.183
4,easy,133,4,1,28.214
4,easy,133,5,1,46.985
4,easy,133,6,0,74.481
4,easy,133,7,1,81.546
4,easy,133,8,0,63.439
4,easy,133,9,1,115.662
4,easy,133,10,1,46.743
4,easy,134,1,1,104.777
4,easy,134,2,0,37.747
4,easy,134,3,1,41.75
4,easy,134,4,1,42.413
4,easy,134,5,1,49.763
4,easy,134,6,0,59.774
4,easy,134,7,1,107.108
4,easy,134,8,1,40.597
4,easy,134,9,1,119.293
4,easy,134,10,1,51.161
4,easy,135,1,1,98.372
4,easy,135,2,0,37.766
4,easy,135,3,1,37.344
4,easy,135,4,0,43.943
4,easy,135,5,1,45.349
4,easy,135,6,0,61.471
4,easy,135,7,1,98.838
4,easy,135,8,0,48.319
4,easy,135,9,1,120.249
4,easy,135,10,1,46.619
4,easy,136,1,1,76.445
4,easy,136,2,1,32.584
4,easy,136,3,1,45.195
4,easy,136,4,0,43.991
4,easy,136,5,1,46.629
4,easy,136,6,0,72.27
4,easy,136,7,1,82.174
4,easy,136,8,0,57.782
4,easy,136,9,1,105.233
4,easy,136,10,0,59.01
4,easy,137,1,1,108.317
4,easy,137,2,1,30.706
4,easy,137,3,1,41.83
4,easy,137,4,0,36.675
4,easy,137,5,1,42.65
4,easy,137,6,0,65.431
4,easy,137,7,1,95.712
4,easy,137,8,0,59.306
4,easy,137,9,1,138.82
4,easy,137,10,1,43.781
4,easy,138,1,1,87.544
4,easy,138,2,0,39.179
4,easy,138,3,1,44.321
4,easy,138,4,0,40.869
4,easy,138,5,1,41.084
4,easy,138,6,0,55.069
4,easy,138,7,1,124.154
4,easy,138,8,0,54.668
4,easy,138,9,1,108.415
4,easy,138,10,1,43.412
4,easy,139,1,1,94.815
4,easy,139,2,0,38.524
4,easy,139,3,0,52.892
4,easy,139,4,1,31.581
4,easy,139,5,1,38.358
4,easy,139,6,1,56.495
4,easy,139,7,1,83.336
4,easy,139,8,0,62.475
4,easy,139,9,1,137.698
4,easy,139,10,1,45.966
4,easy,140,1,1,81.269
4,easy,140,2,0,43.787
4,easy,140,3,1,47.388
4,easy,140,4,1,32.787
4,easy,140,5,1,41.582
4,easy,140,6,0,70.719
4,easy,140,7,0,105.533
4,easy,140,8,0,57.22
4,easy,140,9,1,96.286
4,easy,140,10,0,65.641
4,easy,141,1,1,91.851
4,easy,141,2,0,40.875
4,easy,141,3,1,47.274
4,easy,141,4,1,40.172
4,easy,141,5,1,57.869
4,easy,141,6,0,73.615
4,easy,141,7,1,87.668
4,easy,141,8,0,52.467
4,easy,141,9,1,106.131
4,easy,141,10,0,51.965
4,easy,142,1,1,89.382
4,easy,142,2,0,42.703
4,easy,142,3,1,44.835
4,easy,142,4,0,39.362
4,easy,142,5,1,48.276
4,easy,142,6,1,41.276
4,easy,142,7,1,97.068
4,easy,142,8,1,46.673
4,easy,142,9,1,113.321
4,easy,142,10,1,42.142
4,easy,143,1,1,94.732
4,easy,143,2,0,44.824
4,easy,143,3,1,60.508
4,easy,143,4,0,37.732
4,easy,143,5,1,34.234
4,easy,143,6,0,61.823
4,easy,143,7,1,72.806
4,easy,143,8,0,52.998
4,easy,143,9,1,103.789
4,easy,143,10,1,46.395
4,easy,144,1,1,71.827
4,easy,144,2,0,40.013
4,easy,144,3,1,49.099
4,easy,144,4,1,33.777
4,easy,144,5,1,42.832
4,easy,144,6,0,58.067
4,easy,144,7,1,95.559
4,easy,144,8,0,63.761
4,easy,144,9,1,99.916
4,easy,144,10,1,42.523
4,easy,145,1,1,90.203
4,easy,145,2,1,31.878
4,easy,145,3,1,54.083
4,easy,145,4,0,39.395
4,easy,145,5,1,42.369
4,easy,145,6,0,64.073
4,easy,145,7,1,73.721
4,easy,145,8,0,50.277
4,easy,145,9,1,113.441
4,easy,145,10,0,63.168
4,easy,146,1,1,105.616
4,easy,146,2,1,34.361
4,easy,146,3,1,60.374
4,easy,146,4,1,32.128
4,easy,146,5,1,43.213
4,easy,146,6,1,61.443
4,easy,146,7,1,74.131
4,easy,146,8,1,40.575
4,easy,146,9,1,100.523
4,easy,146,10,1,51.289
4,easy,147,1,1,95.816
4,easy,147,2,1,28.994
4,easy,147,3,1,50.929
4,easy,147,4,1,36.173
4,easy,147,5,1,35.555
4,easy,147,6,0,62.505
4,easy,147,7,1,89.576
4,easy,147,8,0,46.652
4,easy,147,9,0,144.277
4,easy,147,10,1,51.007
4,easy,148,1,1,94.692
4,easy,148,2,0,36.373
4,easy,148,3,1,42.8
4,easy,148,4,0,32.335
4,easy,148,5,1,46.091
4,easy,148,6,1,51.505
4,easy,148,7,1,89.043
4,easy,148,8,0,60.215
4,easy,148,9,1,92.311
4,easy,148,10,0,68.589
4,easy,149,1,1,83.551
4,easy,149,2,0,38.932
4,easy,149,3,0,58.915
4,easy,149,4,1,38.048
4,easy,149,5,1,52.353
4,easy,149,6,0,60.423
4,easy,149,7,1,75.643
4,easy,149,8,0,52.33
4,easy,149,9,1,121.893
4,easy,149,10,1,44.116
4,easy,150,1,1,102.152
4,easy,150,2,1,31.121
4,easy,150,3,0,50.876
4,easy,150,4,1,34.226
4,easy,150,5,1,35.963
4,easy,150,6,0,55.965
4,easy,150,7,1,83.031
4,easy,150,8,0,53.899
4,easy,150,9,1,77.025
4,easy,150,10,0,54.772
4,easy,151,1,0,127.513
4,easy,151,2,1,28.684
4,easy,151,3,1,43.778
4,easy,151,4,1,32.64
4,easy,151,5,0,55.626
4,easy,151,6,0,53.204
4,easy,151,7,0,105.664
4,easy,151,8,1,41.177
4,easy,151,9,0,142.313
4,easy,151,10,0,52.891
4,easy,152,1,1,98.689
4,easy,152,2,0,41.674
4,easy,152,3,1,45.077
4,easy,152,4,1,30.878
4,easy,152,5,0,58.161
4,easy,152,6,1,44.38
4,easy,152,7,1,82.638
4,easy,152,8,0,52.941
4,easy,152,9,1,110.871
4,easy,152,10,1,51.574
4,easy,153,1,1,112.683
4,easy,153,2,0,35.792
4,easy,153,3,1,47.641
4,easy,153,4,1,34.464
4,easy,153,5,1,52.098
4,easy,153,6,0,64.502
4,easy,153,7,1,77.502
4,easy,153,8,0,58.128
4,easy,153,9,1,125.429
4,easy,153,10,1,48.034
4,easy,154,1,1,110.335
4,easy,154,2,0,35.591
4,easy,154,3,1,46.476
4,easy,154,4,1,35.923
4,easy,154,5,1,38.765
4,easy,154,6,0,49.749
4,easy,154,7,1,84.93
4,easy,154,8,0,56.828
4,easy,154,9,0,138.115
4,easy,154,10,0,69.133
4,easy,155,1,1,105.838
4,easy,155,2,1,28.305
4,easy,155,3,1,46.892
4,easy,155,4,0,46.668
4,easy,155,5,1,46.041
4,easy,155,6,0,57.634
4,easy,155,7,1,72.83
4,easy,155,8,0,61.971
4,easy,155,9,1,94.176
4,easy,155,10,0,54.302
4,easy,156,1,1,109.288
4,easy,156,2,1,29.483
4,easy,156,3,0,47.859
4,easy,156,4,1,32.39
4,easy,156,5,1,43.979
4,easy,156,6,0,59.649
4,easy,156,7,1,91.772
4,easy,156,8,1,47.027
4,easy,156,9,1,122.149
4,easy,156,10,1,55.031
4,easy,157,1,1,92.786
4,easy,157,2,0,37.665
4,easy,157,3,1,47.617
4,easy,157,4,1,30.203
4,easy,157,5,0,43.901
4,easy,157,6,0,61.107
4,easy,157,7,1,89.297
4,easy,157,8,0,48.649
4,easy,157,9,1,107.632
4,easy,157,10,1,50.416
4,easy,158,1,1,79.039
4,easy,158,2,0,41.77
4,easy,158,3,1,44.322
4,easy,158,4,1,33.618
4,easy,158,5,0,56.101
4,easy,158,6,0,61.564
4,easy,158,7,0,123.923
4,easy,158,8,0,62.802
4,easy,158,9,0,128.092
4,easy,158,10,1,43.339
4,easy,159,1,1,99.87
4,easy,159,2,0,34.948
4,easy,159,3,1,47.41
4,easy,159,4,1,36.358
4,easy,159,5,1,36.119
4,easy,159,6,0,64.722
4,easy,159,7,1,68.612
4,easy,159,8,0,51.925
4,easy,159,9,0,119.653
4,easy,159,10,1,53.357
4,easy,160,1,1,77.358
4,easy,160,2,0,39.684
4,easy,160,3,1,50.314
4,easy,160,4,1,39.851
